Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-10 23:00:00,Denmark,East Denmark,DK-DK2,160.0,256.21,78.63,73.55,entsoe.eu,false,
2022-01-11 00:00:00,Denmark,East Denmark,DK-DK2,139.18,234.31,81.38,73.66,entsoe.eu,false,
2022-01-11 01:00:00,Denmark,East Denmark,DK-DK2,129.06,223.2,82.69,72.78,entsoe.eu,false,
2022-01-11 02:00:00,Denmark,East Denmark,DK-DK2,130.91,225.83,82.53,71.99,entsoe.eu,false,
2022-01-11 03:00:00,Denmark,East Denmark,DK-DK2,143.67,239.61,81.02,71.12,entsoe.eu,false,
2022-01-11 04:00:00,Denmark,East Denmark,DK-DK2,162.06,258.29,78.36,70.37,entsoe.eu,false,
2022-01-11 05:00:00,Denmark,East Denmark,DK-DK2,155.6,250.03,78.97,70.46,entsoe.eu,false,
2022-01-11 06:00:00,Denmark,East Denmark,DK-DK2,158.39,262.95,77.44,71.08,entsoe.eu,false,
2022-01-11 07:00:00,Denmark,East Denmark,DK-DK2,153.5,254.81,77.45,70.62,entsoe.eu,false,
2022-01-11 08:00:00,Denmark,East Denmark,DK-DK2,157.13,259.73,76.89,70.87,entsoe.eu,false,
2022-01-11 09:00:00,Denmark,East Denmark,DK-DK2,142.62,240.37,78.8,71.89,entsoe.eu,false,
2022-01-11 10:00:00,Denmark,East Denmark,DK-DK2,145.76,238.17,78.46,71.01,entsoe.eu,false,
2022-01-11 11:00:00,Denmark,East Denmark,DK-DK2,147.97,237.23,78.14,70.11,entsoe.eu,false,
2022-01-11 12:00:00,Denmark,East Denmark,DK-DK2,131.64,220.28,80.25,71.05,entsoe.eu,false,
2022-01-11 13:00:00,Denmark,East Denmark,DK-DK2,117.84,204.51,82.2,71.7,entsoe.eu,false,
2022-01-11 14:00:00,Denmark,East Denmark,DK-DK2,136.87,224.72,79.52,72.16,entsoe.eu,false,
2022-01-11 15:00:00,Denmark,East Denmark,DK-DK2,145.07,231.1,78.47,72.37,entsoe.eu,false,
2022-01-11 16:00:00,Denmark,East Denmark,DK-DK2,143.9,233.72,78.8,73.16,entsoe.eu,false,
2022-01-11 17:00:00,Denmark,East Denmark,DK-DK2,151.79,243.36,77.67,73.2,entsoe.eu,false,
2022-01-11 18:00:00,Denmark,East Denmark,DK-DK2,160.57,249.0,76.38,72.19,entsoe.eu,false,
2022-01-11 19:00:00,Denmark,East Denmark,DK-DK2,150.3,236.99,79.31,74.7,entsoe.eu,false,
2022-01-11 20:00:00,Denmark,East Denmark,DK-DK2,150.13,238.0,79.79,75.44,entsoe.eu,false,
2022-01-11 21:00:00,Denmark,East Denmark,DK-DK2,115.79,201.56,84.54,75.54,entsoe.eu,false,
2022-01-11 22:00:00,Denmark,East Denmark,DK-DK2,101.91,183.7,86.4,74.01,entsoe.eu,false,
2022-01-11 23:00:00,Denmark,East Denmark,DK-DK2,95.15,175.0,87.35,73.25,entsoe.eu,false,
2022-01-12 00:00:00,Denmark,East Denmark,DK-DK2,98.53,180.37,86.91,72.97,entsoe.eu,false,
2022-01-12 01:00:00,Denmark,East Denmark,DK-DK2,107.44,191.64,85.7,71.42,entsoe.eu,false,
2022-01-12 02:00:00,Denmark,East Denmark,DK-DK2,116.84,206.34,84.42,69.53,entsoe.eu,false,
2022-01-12 03:00:00,Denmark,East Denmark,DK-DK2,117.44,208.06,84.35,68.01,entsoe.eu,false,
2022-01-12 04:00:00,Denmark,East Denmark,DK-DK2,138.4,232.99,81.34,67.85,entsoe.eu,false,
2022-01-12 05:00:00,Denmark,East Denmark,DK-DK2,147.53,241.7,79.42,67.51,entsoe.eu,false,
2022-01-12 06:00:00,Denmark,East Denmark,DK-DK2,132.08,228.52,81.39,67.42,entsoe.eu,false,
2022-01-12 07:00:00,Denmark,East Denmark,DK-DK2,134.13,231.57,80.19,66.88,entsoe.eu,false,
2022-01-12 08:00:00,Denmark,East Denmark,DK-DK2,143.27,240.39,78.67,67.35,entsoe.eu,false,
2022-01-12 09:00:00,Denmark,East Denmark,DK-DK2,148.2,241.06,78.0,67.25,entsoe.eu,false,
2022-01-12 10:00:00,Denmark,East Denmark,DK-DK2,141.68,230.97,78.95,67.29,entsoe.eu,false,
2022-01-12 11:00:00,Denmark,East Denmark,DK-DK2,142.38,228.85,78.79,68.45,entsoe.eu,false,
2022-01-12 12:00:00,Denmark,East Denmark,DK-DK2,110.43,191.9,83.8,71.02,entsoe.eu,false,
2022-01-12 13:00:00,Denmark,East Denmark,DK-DK2,109.29,189.85,83.92,72.2,entsoe.eu,false,
2022-01-12 14:00:00,Denmark,East Denmark,DK-DK2,111.84,191.57,83.6,74.34,entsoe.eu,false,
2022-01-12 15:00:00,Denmark,East Denmark,DK-DK2,105.33,183.64,84.54,75.47,entsoe.eu,false,
2022-01-12 16:00:00,Denmark,East Denmark,DK-DK2,94.62,168.19,86.17,74.87,entsoe.eu,false,
2022-01-12 17:00:00,Denmark,East Denmark,DK-DK2,92.26,165.5,86.38,75.82,entsoe.eu,false,
2022-01-12 18:00:00,Denmark,East Denmark,DK-DK2,83.53,150.58,88.53,79.12,entsoe.eu,false,
2022-01-12 19:00:00,Denmark,East Denmark,DK-DK2,78.21,137.11,89.47,79.97,entsoe.eu,false,
2022-01-12 20:00:00,Denmark,East Denmark,DK-DK2,82.03,140.14,88.98,80.56,entsoe.eu,false,
2022-01-12 21:00:00,Denmark,East Denmark,DK-DK2,85.22,144.15,88.56,80.98,entsoe.eu,false,
2022-01-12 22:00:00,Denmark,East Denmark,DK-DK2,76.54,134.3,89.57,82.77,entsoe.eu,false,
2022-01-12 23:00:00,Denmark,East Denmark,DK-DK2,75.85,130.87,89.66,83.12,entsoe.eu,false,
2022-01-13 00:00:00,Denmark,East Denmark,DK-DK2,75.19,129.34,89.55,83.9,entsoe.eu,false,
2022-01-13 01:00:00,Denmark,East Denmark,DK-DK2,80.97,137.56,88.71,84.34,entsoe.eu,false,
2022-01-13 02:00:00,Denmark,East Denmark,DK-DK2,87.07,146.23,87.86,85.1,entsoe.eu,false,
2022-01-13 03:00:00,Denmark,East Denmark,DK-DK2,94.09,156.26,86.91,86.47,entsoe.eu,false,
2022-01-13 04:00:00,Denmark,East Denmark,DK-DK2,87.54,147.34,87.81,85.05,entsoe.eu,false,
2022-01-13 05:00:00,Denmark,East Denmark,DK-DK2,80.16,135.18,88.83,83.7,entsoe.eu,false,
2022-01-13 06:00:00,Denmark,East Denmark,DK-DK2,69.55,128.79,90.32,83.3,entsoe.eu,false,
2022-01-13 07:00:00,Denmark,East Denmark,DK-DK2,73.76,134.44,89.91,83.34,entsoe.eu,false,
2022-01-13 08:00:00,Denmark,East Denmark,DK-DK2,81.31,140.32,88.98,83.97,entsoe.eu,false,
2022-01-13 09:00:00,Denmark,East Denmark,DK-DK2,78.43,138.39,89.41,83.83,entsoe.eu,false,
2022-01-13 10:00:00,Denmark,East Denmark,DK-DK2,75.81,135.29,89.75,84.12,entsoe.eu,false,
2022-01-13 11:00:00,Denmark,East Denmark,DK-DK2,73.66,133.64,90.0,84.67,entsoe.eu,false,
2022-01-13 12:00:00,Denmark,East Denmark,DK-DK2,74.16,134.67,89.92,83.99,entsoe.eu,false,
2022-01-13 13:00:00,Denmark,East Denmark,DK-DK2,79.23,141.03,89.26,84.01,entsoe.eu,false,
2022-01-13 14:00:00,Denmark,East Denmark,DK-DK2,92.94,151.37,87.67,81.32,entsoe.eu,false,
2022-01-13 15:00:00,Denmark,East Denmark,DK-DK2,91.96,150.47,87.7,83.29,entsoe.eu,false,
2022-01-13 16:00:00,Denmark,East Denmark,DK-DK2,65.99,124.41,90.95,84.59,entsoe.eu,false,
2022-01-13 17:00:00,Denmark,East Denmark,DK-DK2,69.55,127.13,90.43,84.46,entsoe.eu,false,
2022-01-13 18:00:00,Denmark,East Denmark,DK-DK2,67.14,120.61,90.73,82.75,entsoe.eu,false,
2022-01-13 19:00:00,Denmark,East Denmark,DK-DK2,76.72,129.48,89.47,83.62,entsoe.eu,false,
2022-01-13 20:00:00,Denmark,East Denmark,DK-DK2,66.71,118.47,90.98,85.71,entsoe.eu,false,
2022-01-13 21:00:00,Denmark,East Denmark,DK-DK2,76.45,127.71,89.79,86.5,entsoe.eu,false,
2022-01-13 22:00:00,Denmark,East Denmark,DK-DK2,72.29,125.28,90.27,87.87,entsoe.eu,false,
2022-01-13 23:00:00,Denmark,East Denmark,DK-DK2,63.85,114.55,91.28,86.69,entsoe.eu,false,
2022-01-14 00:00:00,Denmark,East Denmark,DK-DK2,70.67,120.21,90.21,86.11,entsoe.eu,false,
2022-01-14 01:00:00,Denmark,East Denmark,DK-DK2,83.55,134.45,88.38,84.6,entsoe.eu,false,
2022-01-14 02:00:00,Denmark,East Denmark,DK-DK2,82.47,134.04,88.52,84.41,entsoe.eu,false,
2022-01-14 03:00:00,Denmark,East Denmark,DK-DK2,89.83,143.17,87.64,85.16,entsoe.eu,false,
2022-01-14 04:00:00,Denmark,East Denmark,DK-DK2,101.74,155.49,86.28,83.09,entsoe.eu,false,
2022-01-14 05:00:00,Denmark,East Denmark,DK-DK2,107.44,170.63,85.76,82.44,entsoe.eu,false,
2022-01-14 06:00:00,Denmark,East Denmark,DK-DK2,85.66,145.75,88.63,82.48,entsoe.eu,false,
2022-01-14 07:00:00,Denmark,East Denmark,DK-DK2,91.73,153.84,87.85,82.99,entsoe.eu,false,
2022-01-14 08:00:00,Denmark,East Denmark,DK-DK2,90.34,153.83,87.98,82.23,entsoe.eu,false,
2022-01-14 09:00:00,Denmark,East Denmark,DK-DK2,85.83,146.93,88.56,81.89,entsoe.eu,false,
2022-01-14 10:00:00,Denmark,East Denmark,DK-DK2,84.44,145.92,88.76,82.3,entsoe.eu,false,
2022-01-14 11:00:00,Denmark,East Denmark,DK-DK2,80.15,138.59,89.29,83.04,entsoe.eu,false,
2022-01-14 12:00:00,Denmark,East Denmark,DK-DK2,69.96,128.17,90.49,83.35,entsoe.eu,false,
2022-01-14 13:00:00,Denmark,East Denmark,DK-DK2,73.75,129.74,89.95,82.01,entsoe.eu,false,
2022-01-14 14:00:00,Denmark,East Denmark,DK-DK2,77.62,139.64,89.42,80.64,entsoe.eu,false,
2022-01-14 15:00:00,Denmark,East Denmark,DK-DK2,80.46,144.82,89.12,78.49,entsoe.eu,false,
2022-01-14 16:00:00,Denmark,East Denmark,DK-DK2,91.84,158.72,87.75,75.25,entsoe.eu,false,
2022-01-14 17:00:00,Denmark,East Denmark,DK-DK2,99.55,167.93,86.69,73.67,entsoe.eu,false,
2022-01-14 18:00:00,Denmark,East Denmark,DK-DK2,101.36,173.98,86.45,73.2,entsoe.eu,false,
2022-01-14 19:00:00,Denmark,East Denmark,DK-DK2,100.7,179.14,86.55,73.49,entsoe.eu,false,
2022-01-14 20:00:00,Denmark,East Denmark,DK-DK2,100.12,183.39,86.63,72.47,entsoe.eu,false,
2022-01-14 21:00:00,Denmark,East Denmark,DK-DK2,105.35,188.99,85.93,70.59,entsoe.eu,false,
2022-01-14 22:00:00,Denmark,East Denmark,DK-DK2,106.25,191.41,85.8,69.51,entsoe.eu,false,
2022-01-14 23:00:00,Denmark,East Denmark,DK-DK2,108.46,196.97,85.49,68.87,entsoe.eu,false,
2022-01-15 00:00:00,Denmark,East Denmark,DK-DK2,108.2,195.94,85.29,68.4,entsoe.eu,false,
2022-01-15 01:00:00,Denmark,East Denmark,DK-DK2,107.41,193.59,85.43,67.6,entsoe.eu,false,
2022-01-15 02:00:00,Denmark,East Denmark,DK-DK2,106.59,190.93,85.76,66.9,entsoe.eu,false,
2022-01-15 03:00:00,Denmark,East Denmark,DK-DK2,114.42,199.04,84.69,65.53,entsoe.eu,false,
2022-01-15 04:00:00,Denmark,East Denmark,DK-DK2,114.58,202.56,84.67,66.06,entsoe.eu,false,
2022-01-15 05:00:00,Denmark,East Denmark,DK-DK2,114.13,204.34,84.71,66.95,entsoe.eu,false,
2022-01-15 06:00:00,Denmark,East Denmark,DK-DK2,114.76,204.69,84.56,66.49,entsoe.eu,false,
2022-01-15 07:00:00,Denmark,East Denmark,DK-DK2,121.65,213.82,82.86,65.19,entsoe.eu,false,
2022-01-15 08:00:00,Denmark,East Denmark,DK-DK2,132.59,225.34,80.84,64.98,entsoe.eu,false,
2022-01-15 09:00:00,Denmark,East Denmark,DK-DK2,140.25,231.81,79.39,64.32,entsoe.eu,false,
2022-01-15 10:00:00,Denmark,East Denmark,DK-DK2,139.3,230.35,79.85,64.6,entsoe.eu,false,
2022-01-15 11:00:00,Denmark,East Denmark,DK-DK2,140.55,232.3,79.47,64.42,entsoe.eu,false,
2022-01-15 12:00:00,Denmark,East Denmark,DK-DK2,145.58,238.63,78.81,64.11,entsoe.eu,false,
2022-01-15 13:00:00,Denmark,East Denmark,DK-DK2,143.45,237.0,79.19,63.62,entsoe.eu,false,
2022-01-15 14:00:00,Denmark,East Denmark,DK-DK2,138.21,230.93,80.01,64.12,entsoe.eu,false,
2022-01-15 15:00:00,Denmark,East Denmark,DK-DK2,146.8,239.35,78.89,64.97,entsoe.eu,false,
2022-01-15 16:00:00,Denmark,East Denmark,DK-DK2,144.73,235.34,79.09,65.99,entsoe.eu,false,
2022-01-15 17:00:00,Denmark,East Denmark,DK-DK2,143.08,233.74,79.38,67.26,entsoe.eu,false,
2022-01-15 18:00:00,Denmark,East Denmark,DK-DK2,141.66,233.65,79.53,67.03,entsoe.eu,false,
2022-01-15 19:00:00,Denmark,East Denmark,DK-DK2,121.29,211.68,83.43,68.76,entsoe.eu,false,
2022-01-15 20:00:00,Denmark,East Denmark,DK-DK2,111.74,201.84,84.99,69.99,entsoe.eu,false,
2022-01-15 21:00:00,Denmark,East Denmark,DK-DK2,104.98,193.22,85.99,70.61,entsoe.eu,false,
2022-01-15 22:00:00,Denmark,East Denmark,DK-DK2,100.65,185.28,86.56,70.22,entsoe.eu,false,
2022-01-15 23:00:00,Denmark,East Denmark,DK-DK2,102.71,186.32,86.03,70.04,entsoe.eu,false,
2022-01-16 00:00:00,Denmark,East Denmark,DK-DK2,95.14,173.92,86.98,70.8,entsoe.eu,false,
2022-01-16 01:00:00,Denmark,East Denmark,DK-DK2,95.29,171.04,87.11,70.84,entsoe.eu,false,
2022-01-16 02:00:00,Denmark,East Denmark,DK-DK2,92.47,166.64,87.5,70.78,entsoe.eu,false,
2022-01-16 03:00:00,Denmark,East Denmark,DK-DK2,86.89,165.15,87.97,72.19,entsoe.eu,false,
2022-01-16 04:00:00,Denmark,East Denmark,DK-DK2,78.33,157.41,88.93,75.78,entsoe.eu,false,
2022-01-16 05:00:00,Denmark,East Denmark,DK-DK2,63.12,130.41,91.24,77.59,entsoe.eu,false,
2022-01-16 06:00:00,Denmark,East Denmark,DK-DK2,51.29,119.57,92.74,78.33,entsoe.eu,false,
2022-01-16 07:00:00,Denmark,East Denmark,DK-DK2,55.66,125.46,92.12,78.03,entsoe.eu,false,
2022-01-16 08:00:00,Denmark,East Denmark,DK-DK2,74.53,145.93,89.43,75.9,entsoe.eu,false,
2022-01-16 09:00:00,Denmark,East Denmark,DK-DK2,72.38,134.62,89.93,77.6,entsoe.eu,false,
2022-01-16 10:00:00,Denmark,East Denmark,DK-DK2,71.01,128.22,90.16,79.84,entsoe.eu,false,
2022-01-16 11:00:00,Denmark,East Denmark,DK-DK2,70.0,121.61,90.52,81.23,entsoe.eu,false,
2022-01-16 12:00:00,Denmark,East Denmark,DK-DK2,80.81,128.92,89.27,79.26,entsoe.eu,false,
2022-01-16 13:00:00,Denmark,East Denmark,DK-DK2,82.2,131.63,89.13,78.98,entsoe.eu,false,
2022-01-16 14:00:00,Denmark,East Denmark,DK-DK2,77.73,132.56,89.75,81.02,entsoe.eu,false,
2022-01-16 15:00:00,Denmark,East Denmark,DK-DK2,66.15,124.51,91.17,82.67,entsoe.eu,false,
2022-01-16 16:00:00,Denmark,East Denmark,DK-DK2,58.55,113.48,92.21,83.29,entsoe.eu,false,
2022-01-16 17:00:00,Denmark,East Denmark,DK-DK2,64.08,118.73,91.47,83.73,entsoe.eu,false,
2022-01-16 18:00:00,Denmark,East Denmark,DK-DK2,63.67,114.59,91.52,83.11,entsoe.eu,false,
2022-01-16 19:00:00,Denmark,East Denmark,DK-DK2,53.81,100.66,92.88,84.67,entsoe.eu,false,
2022-01-16 20:00:00,Denmark,East Denmark,DK-DK2,55.76,112.15,92.63,86.62,entsoe.eu,false,
2022-01-16 21:00:00,Denmark,East Denmark,DK-DK2,59.78,115.59,92.16,88.03,entsoe.eu,false,
2022-01-16 22:00:00,Denmark,East Denmark,DK-DK2,62.63,120.83,91.78,89.6,entsoe.eu,false,
2022-01-16 23:00:00,Denmark,East Denmark,DK-DK2,56.02,116.3,92.61,89.14,entsoe.eu,false,
2022-01-17 00:00:00,Denmark,East Denmark,DK-DK2,52.4,107.35,92.85,89.95,entsoe.eu,false,
2022-01-17 01:00:00,Denmark,East Denmark,DK-DK2,54.87,120.05,92.48,91.65,entsoe.eu,false,
2022-01-17 02:00:00,Denmark,East Denmark,DK-DK2,59.65,124.61,91.94,91.62,entsoe.eu,false,
2022-01-17 03:00:00,Denmark,East Denmark,DK-DK2,58.69,130.38,92.01,91.83,entsoe.eu,false,
2022-01-17 04:00:00,Denmark,East Denmark,DK-DK2,51.72,123.71,92.92,90.66,entsoe.eu,false,
2022-01-17 05:00:00,Denmark,East Denmark,DK-DK2,56.55,126.53,92.38,90.55,entsoe.eu,false,
2022-01-17 06:00:00,Denmark,East Denmark,DK-DK2,58.75,127.14,92.23,90.63,entsoe.eu,false,
2022-01-17 07:00:00,Denmark,East Denmark,DK-DK2,89.66,163.01,88.32,87.94,entsoe.eu,false,
2022-01-17 08:00:00,Denmark,East Denmark,DK-DK2,98.7,170.85,87.07,86.69,entsoe.eu,false,
2022-01-17 09:00:00,Denmark,East Denmark,DK-DK2,80.02,150.89,89.69,88.66,entsoe.eu,false,
2022-01-17 10:00:00,Denmark,East Denmark,DK-DK2,70.8,141.2,90.98,90.19,entsoe.eu,false,
2022-01-17 11:00:00,Denmark,East Denmark,DK-DK2,76.48,145.11,90.28,89.65,entsoe.eu,false,
2022-01-17 12:00:00,Denmark,East Denmark,DK-DK2,75.8,143.81,90.27,88.98,entsoe.eu,false,
2022-01-17 13:00:00,Denmark,East Denmark,DK-DK2,83.16,153.79,89.07,86.02,entsoe.eu,false,
2022-01-17 14:00:00,Denmark,East Denmark,DK-DK2,121.72,196.28,83.96,83.25,entsoe.eu,false,
2022-01-17 15:00:00,Denmark,East Denmark,DK-DK2,110.0,184.78,85.58,80.47,entsoe.eu,false,
2022-01-17 16:00:00,Denmark,East Denmark,DK-DK2,87.37,161.17,88.42,79.63,entsoe.eu,false,
2022-01-17 17:00:00,Denmark,East Denmark,DK-DK2,89.74,164.52,88.02,77.99,entsoe.eu,false,
2022-01-17 18:00:00,Denmark,East Denmark,DK-DK2,94.53,172.13,87.39,78.28,entsoe.eu,false,
2022-01-17 19:00:00,Denmark,East Denmark,DK-DK2,96.74,175.55,87.13,79.97,entsoe.eu,false,
2022-01-17 20:00:00,Denmark,East Denmark,DK-DK2,84.91,158.54,88.7,78.3,entsoe.eu,false,
2022-01-17 21:00:00,Denmark,East Denmark,DK-DK2,88.17,163.95,88.28,76.79,entsoe.eu,false,
2022-01-17 22:00:00,Denmark,East Denmark,DK-DK2,89.78,166.89,87.99,76.0,entsoe.eu,false,
2022-01-17 23:00:00,Denmark,East Denmark,DK-DK2,93.01,169.34,87.57,75.08,entsoe.eu,false,
2022-01-18 00:00:00,Denmark,East Denmark,DK-DK2,93.92,167.76,87.44,72.46,entsoe.eu,false,
2022-01-18 01:00:00,Denmark,East Denmark,DK-DK2,94.72,173.87,87.32,71.76,entsoe.eu,false,
2022-01-18 02:00:00,Denmark,East Denmark,DK-DK2,98.92,179.7,86.75,70.86,entsoe.eu,false,
2022-01-18 03:00:00,Denmark,East Denmark,DK-DK2,102.45,186.96,86.29,69.6,entsoe.eu,false,
2022-01-18 04:00:00,Denmark,East Denmark,DK-DK2,104.31,190.61,86.03,69.05,entsoe.eu,false,
2022-01-18 05:00:00,Denmark,East Denmark,DK-DK2,133.06,224.02,81.73,70.91,entsoe.eu,false,
2022-01-18 06:00:00,Denmark,East Denmark,DK-DK2,158.8,258.7,76.53,68.16,entsoe.eu,false,
2022-01-18 07:00:00,Denmark,East Denmark,DK-DK2,155.13,254.66,76.26,66.24,entsoe.eu,false,
2022-01-18 08:00:00,Denmark,East Denmark,DK-DK2,142.29,237.87,78.2,66.33,entsoe.eu,false,
2022-01-18 09:00:00,Denmark,East Denmark,DK-DK2,143.04,232.84,78.24,66.2,entsoe.eu,false,
2022-01-18 10:00:00,Denmark,East Denmark,DK-DK2,144.6,233.17,78.18,67.02,entsoe.eu,false,
2022-01-18 11:00:00,Denmark,East Denmark,DK-DK2,140.01,226.53,78.68,68.88,entsoe.eu,false,
2022-01-18 12:00:00,Denmark,East Denmark,DK-DK2,125.84,208.85,81.0,71.89,entsoe.eu,false,
2022-01-18 13:00:00,Denmark,East Denmark,DK-DK2,131.13,214.21,80.36,73.68,entsoe.eu,false,
2022-01-18 14:00:00,Denmark,East Denmark,DK-DK2,106.12,184.86,84.55,75.34,entsoe.eu,false,
2022-01-18 15:00:00,Denmark,East Denmark,DK-DK2,102.29,180.39,85.18,75.64,entsoe.eu,false,
2022-01-18 16:00:00,Denmark,East Denmark,DK-DK2,101.22,177.95,85.3,75.44,entsoe.eu,false,
2022-01-18 17:00:00,Denmark,East Denmark,DK-DK2,101.36,178.76,85.27,75.22,entsoe.eu,false,
2022-01-18 18:00:00,Denmark,East Denmark,DK-DK2,94.46,169.9,87.18,76.97,entsoe.eu,false,
2022-01-18 19:00:00,Denmark,East Denmark,DK-DK2,90.07,162.79,87.94,77.95,entsoe.eu,false,
2022-01-18 20:00:00,Denmark,East Denmark,DK-DK2,87.24,159.37,88.34,79.19,entsoe.eu,false,
2022-01-18 21:00:00,Denmark,East Denmark,DK-DK2,85.32,158.1,88.54,79.97,entsoe.eu,false,
2022-01-18 22:00:00,Denmark,East Denmark,DK-DK2,76.35,147.78,89.55,80.99,entsoe.eu,false,
2022-01-18 23:00:00,Denmark,East Denmark,DK-DK2,60.16,113.09,91.8,79.13,entsoe.eu,false,
2022-01-19 00:00:00,Denmark,East Denmark,DK-DK2,47.15,90.41,93.66,79.0,entsoe.eu,false,
2022-01-19 01:00:00,Denmark,East Denmark,DK-DK2,50.54,94.09,93.2,79.97,entsoe.eu,false,
2022-01-19 02:00:00,Denmark,East Denmark,DK-DK2,48.17,91.25,93.52,79.83,entsoe.eu,false,
2022-01-19 03:00:00,Denmark,East Denmark,DK-DK2,49.09,92.86,93.4,78.01,entsoe.eu,false,
2022-01-19 04:00:00,Denmark,East Denmark,DK-DK2,54.51,114.65,92.71,81.53,entsoe.eu,false,
2022-01-19 05:00:00,Denmark,East Denmark,DK-DK2,69.7,136.39,90.88,83.24,entsoe.eu,false,
2022-01-19 06:00:00,Denmark,East Denmark,DK-DK2,86.44,160.33,88.59,83.58,entsoe.eu,false,
2022-01-19 07:00:00,Denmark,East Denmark,DK-DK2,97.17,171.51,87.08,82.74,entsoe.eu,false,
2022-01-19 08:00:00,Denmark,East Denmark,DK-DK2,96.98,172.23,87.06,84.98,entsoe.eu,false,
2022-01-19 09:00:00,Denmark,East Denmark,DK-DK2,93.09,165.44,87.64,84.0,entsoe.eu,false,
2022-01-19 10:00:00,Denmark,East Denmark,DK-DK2,101.06,174.21,86.54,84.48,entsoe.eu,false,
2022-01-19 11:00:00,Denmark,East Denmark,DK-DK2,98.36,171.11,86.82,84.65,entsoe.eu,false,
2022-01-19 12:00:00,Denmark,East Denmark,DK-DK2,93.25,165.47,87.48,84.21,entsoe.eu,false,
2022-01-19 13:00:00,Denmark,East Denmark,DK-DK2,94.47,160.1,87.35,84.62,entsoe.eu,false,
2022-01-19 14:00:00,Denmark,East Denmark,DK-DK2,98.51,166.9,86.84,83.74,entsoe.eu,false,
2022-01-19 15:00:00,Denmark,East Denmark,DK-DK2,102.03,172.74,86.41,85.61,entsoe.eu,false,
2022-01-19 16:00:00,Denmark,East Denmark,DK-DK2,83.62,152.01,88.74,86.2,entsoe.eu,false,
2022-01-19 17:00:00,Denmark,East Denmark,DK-DK2,82.45,151.99,88.93,86.04,entsoe.eu,false,
2022-01-19 18:00:00,Denmark,East Denmark,DK-DK2,91.13,163.14,87.83,86.82,entsoe.eu,false,
2022-01-19 19:00:00,Denmark,East Denmark,DK-DK2,93.32,162.91,87.45,86.78,entsoe.eu,false,
2022-01-19 20:00:00,Denmark,East Denmark,DK-DK2,91.13,160.69,87.69,86.62,entsoe.eu,false,
2022-01-19 21:00:00,Denmark,East Denmark,DK-DK2,91.88,160.17,87.66,87.03,entsoe.eu,false,
2022-01-19 22:00:00,Denmark,East Denmark,DK-DK2,82.36,143.83,89.03,88.64,entsoe.eu,false,
2022-01-19 23:00:00,Denmark,East Denmark,DK-DK2,72.55,129.48,90.36,89.96,entsoe.eu,false,
2022-01-20 00:00:00,Denmark,East Denmark,DK-DK2,68.38,127.84,90.92,90.64,entsoe.eu,false,
2022-01-20 01:00:00,Denmark,East Denmark,DK-DK2,71.63,131.25,90.43,90.14,entsoe.eu,false,
2022-01-20 02:00:00,Denmark,East Denmark,DK-DK2,69.96,129.03,90.72,90.43,entsoe.eu,false,
2022-01-20 03:00:00,Denmark,East Denmark,DK-DK2,68.65,128.3,90.87,90.59,entsoe.eu,false,
2022-01-20 04:00:00,Denmark,East Denmark,DK-DK2,79.13,144.45,89.5,89.11,entsoe.eu,false,
2022-01-20 05:00:00,Denmark,East Denmark,DK-DK2,87.65,155.88,88.46,87.82,entsoe.eu,false,
2022-01-20 06:00:00,Denmark,East Denmark,DK-DK2,109.26,182.2,85.72,85.39,entsoe.eu,false,
2022-01-20 07:00:00,Denmark,East Denmark,DK-DK2,117.7,188.78,84.6,84.42,entsoe.eu,false,
2022-01-20 08:00:00,Denmark,East Denmark,DK-DK2,121.21,194.12,83.75,83.6,entsoe.eu,false,
2022-01-20 09:00:00,Denmark,East Denmark,DK-DK2,116.4,190.35,84.25,84.14,entsoe.eu,false,
2022-01-20 10:00:00,Denmark,East Denmark,DK-DK2,102.3,175.8,86.14,85.81,entsoe.eu,false,
2022-01-20 11:00:00,Denmark,East Denmark,DK-DK2,91.94,164.58,87.43,87.3,entsoe.eu,false,
2022-01-20 12:00:00,Denmark,East Denmark,DK-DK2,81.5,151.75,88.77,88.61,entsoe.eu,false,
2022-01-20 13:00:00,Denmark,East Denmark,DK-DK2,79.97,152.23,88.94,88.2,entsoe.eu,false,
2022-01-20 14:00:00,Denmark,East Denmark,DK-DK2,98.65,172.25,86.63,86.45,entsoe.eu,false,
2022-01-20 15:00:00,Denmark,East Denmark,DK-DK2,126.81,201.19,82.9,82.71,entsoe.eu,false,
2022-01-20 16:00:00,Denmark,East Denmark,DK-DK2,131.5,206.49,82.27,82.05,entsoe.eu,false,
2022-01-20 17:00:00,Denmark,East Denmark,DK-DK2,134.59,210.91,81.77,81.2,entsoe.eu,false,
2022-01-20 18:00:00,Denmark,East Denmark,DK-DK2,117.52,192.73,83.94,83.0,entsoe.eu,false,
2022-01-20 19:00:00,Denmark,East Denmark,DK-DK2,104.86,179.43,85.61,84.2,entsoe.eu,false,
2022-01-20 20:00:00,Denmark,East Denmark,DK-DK2,78.16,149.18,89.14,85.38,entsoe.eu,false,
2022-01-20 21:00:00,Denmark,East Denmark,DK-DK2,48.68,114.47,93.07,86.29,entsoe.eu,false,
